seasonType,eventId,commentaryOrder,playId,clockDisplayValue,commentaryText,updateDateTime
12898,720639,123,-1,,"Match ends, Backa Topola 0, Legia Warsaw 3.",2024-10-25 05:18:47
12898,720640,0,-1,,Lineups are announced and players are warming up.,2024-10-25 05:18:47
12898,720640,1,-1,,First Half begins.,2024-10-25 05:18:47
12898,720640,2,44051978,2',Foul by Aitor Ruibal (Real Betis).,2024-10-25 05:18:47
12898,720640,3,44051978,2',Kevin Diks (FC Copenhagen) wins a free kick on the left wing.,2024-10-25 05:18:47
12898,720640,4,44052001,4',Chimy Ávila (Real Betis) wins a free kick in the defensive half.,2024-10-26 13:53:28
12898,720640,5,44052001,4',Foul by Gabriel Pereira (FC Copenhagen).,2024-10-26 13:53:28
12898,720640,6,44052088,7',Hand ball by Rodrigo Huescas (FC Copenhagen).,2024-10-25 05:18:47
12898,720640,7,44052090,8',"Goal! Real Betis 1, FC Copenhagen 0. Abde Ezzalzouli (Real Betis) right footed shot from outside the box to the top right corner. Assisted by Chimy Ávila.",2024-10-26 13:53:28
12898,720640,8,44052190,10',Attempt blocked. Chimy Ávila (Real Betis) right footed shot from outside the box is blocked.,2024-10-25 05:18:47
12898,720640,9,-1,11',"Corner, FC Copenhagen. Conceded by Diego Llorente.",2024-10-25 05:18:47
12898,720640,10,44052277,12',Attempt missed. Gabriel Pereira (FC Copenhagen) header from very close range is just a bit too high. Assisted by Magnus Mattsson with a cross following a corner.,2024-10-26 13:53:28
12898,720640,11,44052302,14',Foul by Ricardo Rodríguez (Real Betis).,2024-10-25 05:18:47
12898,720640,12,44052302,14',Mohamed Elyounoussi (FC Copenhagen) wins a free kick in the defensive half.,2024-10-25 05:18:47
12898,720640,13,44052389,16',"Attempt missed. Cédric Bakambu (Real Betis) left footed shot from the left side of the box is close, but misses to the left. Assisted by Johnny Cardoso.",2024-10-25 05:18:47
12898,720640,14,44052458,18',Attempt blocked. Pablo Fornals (Real Betis) right footed shot from the centre of the box is blocked.,2024-10-26 13:53:28
12898,720640,15,-1,18',Delay in match because of an injury Mohamed Elyounoussi (FC Copenhagen).,2024-10-25 05:18:47
12898,720640,16,-1,20',Delay over. They are ready to continue.,2024-10-25 05:18:47
12898,720640,17,44052610,25',Chimy Ávila (Real Betis) wins a free kick on the right wing.,2024-10-25 05:18:47
12898,720640,18,44052610,25',Foul by Kevin Diks (FC Copenhagen).,2024-10-25 05:18:47
12898,720640,19,44052714,27',Attempt blocked. Magnus Mattsson (FC Copenhagen) right footed shot from outside the box is blocked. Assisted by Robert.,2024-10-26 13:53:28
12898,720640,20,44052864,32',Chimy Ávila (Real Betis) wins a free kick in the attacking half.,2024-10-25 05:18:47
12898,720640,21,44052864,32',Foul by Mohamed Elyounoussi (FC Copenhagen).,2024-10-25 05:18:47
12898,720640,22,44052891,32',Mohamed Elyounoussi (FC Copenhagen) is shown the yellow card for a bad foul.,2024-10-25 05:18:47
12898,720640,23,44052911,34',Foul by Abde Ezzalzouli (Real Betis).,2024-10-26 13:53:28
12898,720640,24,44052911,34',Rodrigo Huescas (FC Copenhagen) wins a free kick in the defensive half.,2024-10-26 13:53:28
12898,720640,25,44052957,35',Foul by Johnny Cardoso (Real Betis).,2024-10-25 05:18:47
12898,720640,26,44052957,35',Magnus Mattsson (FC Copenhagen) wins a free kick in the attacking half.,2024-10-25 05:18:47
12898,720640,27,44052992,37',Foul by Aitor Ruibal (Real Betis).,2024-10-25 05:18:47
12898,720640,28,44052992,37',Robert (FC Copenhagen) wins a free kick on the left wing.,2024-10-25 05:18:47
12898,720640,29,44053024,37',Aitor Ruibal (Real Betis) is shown the yellow card for a bad foul.,2024-10-25 05:18:47
12898,720640,30,44053030,38',Hand ball by Robert (FC Copenhagen).,2024-10-25 05:18:47
12898,720640,31,44053076,39',Attempt missed. Abde Ezzalzouli (Real Betis) left footed shot from the centre of the box is too high. Assisted by Pablo Fornals following a fast break.,2024-10-26 13:53:28
12898,720640,32,44053126,40',Attempt missed. Pablo Fornals (Real Betis) right footed shot from outside the box misses to the left. Assisted by Sergi Altimira.,2024-10-25 05:18:47
12898,720640,33,44053130,41',Chimy Ávila (Real Betis) wins a free kick in the defensive half.,2024-10-25 05:18:47
12898,720640,34,44053130,41',Foul by Pantelis Hatzidiakos (FC Copenhagen).,2024-10-25 05:18:47
12898,720640,35,44053177,42',"Offside, Real Betis. Cédric Bakambu is caught offside.",2024-10-26 13:53:28
12898,720640,36,44053254,45',"Offside, Real Betis. Cédric Bakambu is caught offside.",2024-10-25 05:18:47
12898,720640,37,-1,45',Fourth official has announced 2 minutes of added time.,2024-10-26 13:53:28
12898,720640,38,44053292,45'+1',"Corner, Real Betis. Conceded by Rodrigo Huescas.",2024-10-25 05:18:47
12898,720640,39,-1,45'+2',"First Half ends, Real Betis 1, FC Copenhagen 0.",2024-10-25 05:18:47
12898,720640,40,44053479,45',"Second Half begins Real Betis 1, FC Copenhagen 0.",2024-10-25 05:18:47
12898,720640,41,44053444,45',"Substitution, Real Betis. Vitor Roque replaces Cédric Bakambu.",2024-10-25 05:18:47
12898,720640,42,44053480,46',Foul by Diego Llorente (Real Betis).,2024-10-25 05:18:47
12898,720640,43,44053480,46',Viktor Claesson (FC Copenhagen) wins a free kick in the attacking half.,2024-10-25 05:18:47
12898,720640,44,44053528,48',Attempt blocked. Magnus Mattsson (FC Copenhagen) right footed shot from outside the box is blocked.,2024-10-25 05:18:47
12898,720640,45,44053530,49',Foul by Aitor Ruibal (Real Betis).,2024-10-25 05:18:47
12898,720640,46,44053530,49',Robert (FC Copenhagen) wins a free kick in the defensive half.,2024-10-25 05:18:47
12898,720640,47,44053591,50',Foul by Chimy Ávila (Real Betis).,2024-10-25 05:18:47
12898,720640,48,44053591,50',Gabriel Pereira (FC Copenhagen) wins a free kick in the defensive half.,2024-10-25 05:18:47
12898,720640,49,44053732,54',"Offside, Real Betis. Abde Ezzalzouli is caught offside.",2024-10-25 05:18:47
12898,720640,50,-1,58',Delay in match because of an injury Gabriel Pereira (FC Copenhagen).,2024-10-26 13:53:28
12898,720640,51,-1,59',Delay over. They are ready to continue.,2024-10-25 05:18:47
12898,720640,52,44053951,60',Foul by Chimy Ávila (Real Betis).,2024-10-25 05:18:47
12898,720640,53,44053951,60',Gabriel Pereira (FC Copenhagen) wins a free kick in the defensive half.,2024-10-25 05:18:47
12898,720640,54,44054023,62',"Substitution, FC Copenhagen. Thomas Delaney replaces William Clem.",2024-10-25 05:18:47
12898,720640,55,44054024,62',"Substitution, FC Copenhagen. Jordan Larsson replaces Magnus Mattsson.",2024-10-25 05:18:47
12898,720640,56,44054025,62',"Substitution, FC Copenhagen. Elias Achouri replaces Robert.",2024-10-25 05:18:47
12898,720640,57,44054026,63',"Substitution, Real Betis. Héctor Bellerín replaces Aitor Ruibal.",2024-10-25 05:18:47
12898,720640,58,44054028,64',Attempt saved. Jordan Larsson (FC Copenhagen) right footed shot from the right side of the box is saved in the bottom left corner. Assisted by Lukas Lerager with a through ball.,2024-10-26 13:53:28
12898,720640,59,44054071,65',Attempt blocked. Pablo Fornals (Real Betis) right footed shot from the right side of the box is blocked. Assisted by Chimy Ávila.,2024-10-25 05:18:47
12898,720640,60,44054074,65',"Corner, Real Betis. Conceded by Kevin Diks.",2024-10-25 05:18:47
12898,720640,61,44054103,65',Attempt saved. Chimy Ávila (Real Betis) header from the centre of the box is saved in the top centre of the goal. Assisted by Pablo Fornals with a cross.,2024-10-25 05:18:47
12898,720640,62,44054105,65',"Attempt missed. Jordan Larsson (FC Copenhagen) left footed shot from the centre of the box is close, but misses to the right.",2024-10-26 13:53:28
12898,720640,63,44054159,67',Foul by Rodrigo Huescas (FC Copenhagen).,2024-10-25 05:18:47
12898,720640,64,44054159,67',Ricardo Rodríguez (Real Betis) wins a free kick in the defensive half.,2024-10-25 05:18:47
12898,720640,65,44054186,68',"Offside, Real Betis. Héctor Bellerín is caught offside.",2024-10-25 05:18:47
12898,720640,66,44054239,69',"Attempt missed. Chimy Ávila (Real Betis) right footed shot from outside the box is close, but misses to the left. Assisted by Ricardo Rodríguez.",2024-10-25 05:18:47
12898,720640,67,44054304,70',"Offside, FC Copenhagen. Elias Achouri is caught offside.",2024-10-25 05:18:47
12898,720640,68,44054307,71',"Substitution, FC Copenhagen. Andreas Cornelius replaces Viktor Claesson.",2024-10-25 05:18:47
12898,720640,69,44054308,71',"Substitution, FC Copenhagen. Victor Froholdt replaces Lukas Lerager.",2024-10-25 05:18:47
12898,720640,70,44054312,71',Attempt saved. Pablo Fornals (Real Betis) right footed shot from the centre of the box is saved in the centre of the goal. Assisted by Ricardo Rodríguez with a cross.,2024-10-26 13:53:28
12898,720640,71,44054313,71',"Corner, Real Betis. Conceded by Nathan Trott.",2024-10-25 05:18:47
12898,720640,72,44054387,72',Attempt missed. Vitor Roque (Real Betis) right footed shot from the right side of the box is too high. Assisted by Diego Llorente following a corner.,2024-10-26 13:53:28
12898,720640,73,44054446,75',"Offside, Real Betis. Vitor Roque is caught offside.",2024-10-25 05:18:47
12898,720640,74,44054456,75',Penalty FC Copenhagen. Kevin Diks draws a foul in the penalty area.,2024-10-25 05:18:47
12898,720640,75,44054456,75',Penalty conceded by Héctor Bellerín (Real Betis) after a foul in the penalty area.,2024-10-25 05:18:47
12898,720640,76,44054491,76',Chimy Ávila (Real Betis) is shown the yellow card.,2024-10-26 13:53:28
12898,720640,77,44054492,77',"Goal! Real Betis 1, FC Copenhagen 1. Kevin Diks (FC Copenhagen) converts the penalty with a right footed shot to the top right corner.",2024-10-25 05:18:47
12898,720640,78,44054544,77',Pablo Fornals (Real Betis) is shown the yellow card.,2024-10-26 13:53:28
12898,720640,79,-1,79',Delay in match because of an injury Johnny Cardoso (Real Betis).,2024-10-25 05:18:47
12898,720640,80,-1,79',Delay over. They are ready to continue.,2024-10-25 05:18:47
12898,720640,81,44054598,80',Foul by Thomas Delaney (FC Copenhagen).,2024-10-25 05:18:47
12898,720640,82,44054598,80',Johnny Cardoso (Real Betis) wins a free kick in the defensive half.,2024-10-25 05:18:47
12898,720640,83,44054652,80',"Substitution, Real Betis. Assane Diao replaces Chimy Ávila.",2024-10-25 05:18:47
12898,720640,84,44054653,81',"Substitution, Real Betis. Juanmi replaces Johnny Cardoso.",2024-10-25 05:18:47
12898,720640,85,44054655,81',Assane Diao (Real Betis) wins a free kick in the defensive half.,2024-10-25 05:18:47
12898,720640,86,44054655,81',Foul by Elias Achouri (FC Copenhagen).,2024-10-25 05:18:47
12898,720640,87,44054697,81',Elias Achouri (FC Copenhagen) is shown the yellow card for a bad foul.,2024-10-25 05:18:47
12898,720640,88,44054745,84',Foul by Assane Diao (Real Betis).,2024-10-25 05:18:47
12898,720640,89,44054745,84',Kevin Diks (FC Copenhagen) wins a free kick in the defensive half.,2024-10-25 05:18:47
12898,720640,90,44054803,86',Foul by Abde Ezzalzouli (Real Betis).,2024-10-25 05:18:47
12898,720640,91,44054803,86',Rodrigo Huescas (FC Copenhagen) wins a free kick in the defensive half.,2024-10-25 05:18:47
12898,720640,92,44054834,86',Assane Diao (Real Betis) wins a free kick on the right wing.,2024-10-25 05:18:47
12898,720640,93,44054834,86',Foul by Kevin Diks (FC Copenhagen).,2024-10-25 05:18:47
12898,720640,94,44054835,86',Kevin Diks (FC Copenhagen) is shown the yellow card for a bad foul.,2024-10-25 05:18:47
12898,720640,95,44054903,87',Attempt blocked. Pablo Fornals (Real Betis) right footed shot from the right side of the box is blocked.,2024-10-26 13:53:28
12898,720640,96,44054904,87',"Corner, Real Betis. Conceded by Victor Froholdt.",2024-10-25 05:18:47
12898,720640,97,44054907,88',Attempt saved. Diego Llorente (Real Betis) header from the centre of the box is saved in the top centre of the goal. Assisted by Pablo Fornals with a cross.,2024-10-26 13:53:28
12898,720640,98,44054908,88',Foul by Sergi Altimira (Real Betis).,2024-10-25 05:18:47
12898,720640,99,44054908,88',Jordan Larsson (FC Copenhagen) wins a free kick in the attacking half.,2024-10-25 05:18:47
12898,720640,100,44054937,89',Attempt saved. Vitor Roque (Real Betis) left footed shot from the left side of the box is saved in the top centre of the goal. Assisted by Abde Ezzalzouli.,2024-10-26 13:53:28
12898,720640,101,44054988,90',Foul by Victor Froholdt (FC Copenhagen).,2024-10-25 05:18:47
12898,720640,102,44054988,90',Juanmi (Real Betis) wins a free kick in the defensive half.,2024-10-25 05:18:47
12898,720640,103,-1,90',Fourth official has announced 3 minutes of added time.,2024-10-26 13:53:28
12898,720640,104,44055033,90'+1',Hand ball by Victor Froholdt (FC Copenhagen).,2024-10-25 05:18:47
12898,720640,105,44055101,90'+2',Attempt blocked. Assane Diao (Real Betis) left footed shot from outside the box is blocked. Assisted by Ricardo Rodríguez.,2024-10-25 05:18:47
12898,720640,106,44055094,90'+3',Attempt missed. Héctor Bellerín (Real Betis) header from the right side of the box misses to the right. Assisted by Ricardo Rodríguez with a cross.,2024-10-25 05:18:47
12898,720640,107,-1,90'+4',"Second Half ends, Real Betis 1, FC Copenhagen 1.",2024-10-25 05:18:47
12898,720640,108,-1,,"Match ends, Real Betis 1, FC Copenhagen 1.",2024-10-25 05:18:47
12898,720641,0,-1,,Lineups are announced and players are warming up.,2024-10-25 05:18:47
12898,720641,1,-1,,First Half begins.,2024-10-25 05:18:47
12898,720641,2,44051970,3',Attempt saved. Melayro Bogarde (LASK) right footed shot from outside the box is saved in the centre of the goal. Assisted by George Bello.,2024-10-25 05:18:47
12898,720641,3,44052012,4',"Corner, Olimpija Ljubljana. Conceded by Filip Stojkovic.",2024-10-25 05:18:47
12898,720641,4,44052540,5',Attempt missed. Pedro Lucas (Olimpija Ljubljana) right footed shot from the centre of the box misses to the right. Assisted by Raul Florucz with a cross following a corner.,2024-10-25 05:18:47
12898,720641,5,44052034,5',Attempt blocked. Pedro Lucas (Olimpija Ljubljana) right footed shot from the centre of the box is blocked. Assisted by Álex Blanco.,2024-10-25 05:18:47
12898,720641,6,44052073,6',"Corner, Olimpija Ljubljana. Conceded by Filip Stojkovic.",2024-10-25 05:18:47
12898,720641,7,44052147,8',Attempt saved. Robert Zulj (LASK) header from a difficult angle on the right is saved in the top left corner. Assisted by Filip Stojkovic with a cross.,2024-10-25 05:18:47
12898,720641,8,44052130,8',"Corner, LASK. Conceded by Matevz Vidovsek.",2024-10-25 05:18:47
12898,720641,9,44052200,9',Attempt missed. Branko Jovicic (LASK) left footed shot from the centre of the box is high and wide to the left following a corner.,2024-10-25 05:18:47
12898,720641,10,44052193,10',Foul by Álex Blanco (Olimpija Ljubljana).,2024-10-25 05:18:47
12898,720641,11,44052193,10',George Bello (LASK) wins a free kick on the left wing.,2024-10-25 05:18:47
12898,720641,12,44052311,14',"Goal! Olimpija Ljubljana 1, LASK 0. Álex Blanco (Olimpija Ljubljana) left footed shot from the centre of the box to the bottom right corner. Assisted by Raul Florucz.",2024-10-25 05:18:47
12898,720641,13,44052481,20',Foul by Agustín Doffo (Olimpija Ljubljana).,2024-10-25 05:18:47
12898,720641,14,44052481,20',Maksym Talovierov (LASK) wins a free kick in the attacking half.,2024-10-25 05:18:47
12898,720641,15,44052593,24',"Corner, Olimpija Ljubljana. Conceded by Filip Stojkovic.",2024-10-25 05:18:47
12898,720641,16,-1,26',Delay in match because of an injury Ahmet Muhamedbegovic (Olimpija Ljubljana).,2024-10-25 05:18:47
12898,720641,17,-1,27',Delay over. They are ready to continue.,2024-10-25 05:18:47
12898,720641,18,44052729,29',Foul by Robert Zulj (LASK).,2024-10-25 05:18:47
12898,720641,19,44052729,29',Raul Florucz (Olimpija Ljubljana) wins a free kick in the attacking half.,2024-10-25 05:18:47
12898,720641,20,44052796,30',"Offside, Olimpija Ljubljana. Raul Florucz is caught offside.",2024-10-25 05:18:47
12898,720641,21,44052821,32',Attempt saved. Pedro Lucas (Olimpija Ljubljana) right footed shot from the left side of the box is saved in the top right corner.,2024-10-25 05:18:47
12898,720641,22,44052903,33',Attempt saved. Robert Zulj (LASK) header from the centre of the box is saved in the centre of the goal. Assisted by Branko Jovicic with a through ball.,2024-10-25 05:18:47
12898,720641,23,44053018,33',"Attempt missed. Adil Taoui (LASK) right footed shot from the right side of the box is close, but misses to the right.",2024-10-25 05:18:47
12898,720641,24,44052971,34',Attempt blocked. Adil Taoui (LASK) left footed shot from the right side of the box is blocked.,2024-10-25 05:18:47
12898,720641,25,44052974,35',Foul by Agustín Doffo (Olimpija Ljubljana).,2024-10-25 05:18:47
12898,720641,26,44052974,35',Melayro Bogarde (LASK) wins a free kick in the defensive half.,2024-10-25 05:18:47
12898,720641,27,44053021,37',Foul by Raul Florucz (Olimpija Ljubljana).,2024-10-25 05:18:47
12898,720641,28,44053021,37',Philipp Ziereis (LASK) wins a free kick in the defensive half.,2024-10-25 05:18:47
12898,720641,29,44053023,37',"Attempt missed. George Bello (LASK) right footed shot from outside the box is close, but misses to the right. Assisted by Branko Jovicic.",2024-10-25 05:18:47
12898,720641,30,44053074,39',"Attempt missed. Agustín Doffo (Olimpija Ljubljana) left footed shot from outside the box is close, but misses to the left.",2024-10-25 05:18:47
